cement,compressive strength,blast furnace slag,fly ash,water,superplasticizer,coarse aggregate,fine aggregate,age
349.0,41.05,0.0,0.0,192.0,0.0,1047.0,806.0,180
349.0,42.13,0.0,0.0,192.0,0.0,1047.0,806.0,360
302.0,18.13,0.0,0.0,203.0,0.0,974.0,817.0,14
302.0,26.74,0.0,0.0,203.0,0.0,974.0,817.0,180
525.0,61.92,0.0,0.0,189.0,0.0,1125.0,613.0,180
500.0,47.22,0.0,0.0,200.0,0.0,1125.0,613.0,90
500.0,51.04,0.0,0.0,200.0,0.0,1125.0,613.0,180
500.0,55.16,0.0,0.0,200.0,0.0,1125.0,613.0,270
540.0,41.64,0.0,0.0,173.0,0.0,1125.0,613.0,3
339.0,31.65,0.0,0.0,185.0,0.0,1060.0,754.0,28
393.0,19.11,0.0,0.0,192.0,0.0,940.0,758.0,3
393.0,39.58,0.0,0.0,192.0,0.0,940.0,758.0,28
393.0,48.79,0.0,0.0,192.0,0.0,940.0,758.0,90
382.0,24.0,0.0,0.0,185.0,0.0,1047.0,739.0,7
382.0,37.42,0.0,0.0,185.0,0.0,1047.0,739.0,28
310.0,14.99,0.0,0.0,192.0,0.0,970.0,850.0,7
310.0,27.92,0.0,0.0,192.0,0.0,970.0,850.0,28
310.0,34.68,0.0,0.0,192.0,0.0,970.0,850.0,90
310.0,37.33,0.0,0.0,192.0,0.0,970.0,850.0,180
310.0,38.11,0.0,0.0,192.0,0.0,970.0,850.0,360
525.0,33.8,0.0,0.0,189.0,0.0,1125.0,613.0,3
525.0,42.42,0.0,0.0,189.0,0.0,1125.0,613.0,7
525.0,48.4,0.0,0.0,189.0,0.0,1125.0,613.0,14
525.0,55.94,0.0,0.0,189.0,0.0,1125.0,613.0,28
525.0,58.78,0.0,0.0,189.0,0.0,1125.0,613.0,90
525.0,67.11,0.0,0.0,189.0,0.0,1125.0,613.0,270
322.0,20.77,0.0,0.0,203.0,0.0,974.0,800.0,14
322.0,25.18,0.0,0.0,203.0,0.0,974.0,800.0,28
322.0,29.59,0.0,0.0,203.0,0.0,974.0,800.0,180
302.0,21.75,0.0,0.0,203.0,0.0,974.0,817.0,28
397.0,39.09,0.0,0.0,185.0,0.0,1040.0,734.0,28
480.0,24.39,0.0,0.0,192.0,0.0,936.0,721.0,3
522.0,50.51,0.0,0.0,146.0,0.0,896.0,896.0,7
522.0,74.99,0.0,0.0,146.0,0.0,896.0,896.0,28
273.0,37.17,105.0,82.0,210.0,9.0,904.0,680.0,28
310.0,33.69,143.0,111.0,168.0,22.0,914.0,651.0,28
304.0,33.42,140.0,0.0,214.0,6.0,895.0,722.0,28
374.0,39.05,0.0,0.0,190.0,7.0,1013.0,730.0,28
310.0,45.3,143.0,0.0,168.0,10.0,914.0,804.0,28
305.0,30.12,0.0,100.0,196.0,10.0,959.0,705.0,28
298.0,53.52,137.0,107.0,201.0,6.0,878.0,655.0,28
321.0,57.21,164.0,0.0,190.0,5.0,870.0,774.0,28
366.0,65.91,187.0,0.0,191.0,7.0,824.0,757.0,28
280.0,52.82,129.0,100.0,172.0,9.0,825.0,805.0,28
298.0,42.64,0.0,107.0,186.0,6.0,879.0,815.0,28
318.0,40.06,0.0,126.0,210.0,6.0,861.0,737.0,28
287.0,41.94,121.0,94.0,188.0,9.0,904.0,696.0,28
326.0,61.23,166.0,0.0,174.0,9.0,882.0,790.0,28
356.0,40.87,0.0,142.0,193.0,11.0,801.0,778.0,28
322.0,52.42,149.0,0.0,186.0,8.0,951.0,709.0,28
314.0,38.46,0.0,113.0,170.0,10.0,925.0,783.0,28
321.0,37.26,0.0,128.0,182.0,11.0,870.0,780.0,28
288.0,42.13,121.0,0.0,177.0,7.0,908.0,829.0,28
298.0,31.87,0.0,107.0,210.0,11.0,880.0,744.0,28
276.0,44.28,116.0,90.0,180.0,9.0,870.0,768.0,28
322.0,31.18,0.0,116.0,196.0,10.0,818.0,813.0,28
313.0,36.8,0.0,113.0,178.0,8.0,1002.0,689.0,28
296.0,31.42,0.0,107.0,221.0,11.0,819.0,778.0,28
313.0,44.39,145.0,0.0,178.0,8.0,867.0,824.0,28
300.0,23.84,0.0,120.0,212.0,10.0,878.0,728.0,28
326.0,40.68,0.0,138.0,199.0,11.0,801.0,792.0,28
273.0,32.24,0.0,90.0,199.0,11.0,931.0,762.0,28
313.0,52.44,161.0,0.0,178.0,10.0,917.0,759.0,28
284.0,40.93,120.0,0.0,168.0,7.0,970.0,794.0,28
336.0,44.86,0.0,0.0,182.0,3.0,986.0,817.0,28
331.0,56.61,170.0,0.0,195.0,8.0,811.0,802.0,28
314.0,46.23,145.0,113.0,179.0,8.0,869.0,690.0,28
313.0,44.52,145.0,0.0,127.0,8.0,1000.0,822.0,28
277.0,43.57,117.0,91.0,191.0,7.0,946.0,666.0,28
298.0,35.86,0.0,107.0,164.0,13.0,953.0,784.0,28
313.0,41.05,145.0,0.0,178.0,8.0,1002.0,689.0,28
289.0,46.24,134.0,0.0,195.0,6.0,924.0,760.0,28
313.0,25.1,0.0,0.0,178.0,8.0,1000.0,822.0,28
313.3,36.8,0.0,113.0,178.5,8.0,1001.9,688.7,28
296.0,31.42,0.0,106.7,221.4,10.5,819.2,778.4,28
313.3,40.93,145.0,0.0,178.5,8.0,867.2,824.0,28
299.8,23.84,0.0,119.8,211.5,9.9,878.2,727.6,28
326.5,38.63,0.0,137.9,199.0,10.8,801.1,792.5,28
312.9,52.45,160.5,0.0,177.6,9.6,916.6,759.5,28
284.0,40.93,119.7,0.0,168.3,7.2,970.4,794.2,28
336.5,44.87,0.0,0.0,181.9,3.4,985.8,816.8,28
330.5,56.62,169.6,0.0,194.9,8.1,811.0,802.3,28
314.0,46.23,145.3,113.2,178.9,8.0,869.1,690.2,28
312.7,44.52,144.7,0.0,127.3,8.0,999.7,822.2,28
277.0,43.58,116.8,91.0,190.6,7.0,946.5,665.6,28
298.1,35.87,0.0,107.5,163.6,12.8,953.2,784.0,28
313.3,41.05,145.0,0.0,178.5,8.0,1001.9,688.7,28
289.0,46.25,133.7,0.0,194.9,5.5,924.1,760.1,28
312.7,25.1,0.0,0.0,178.1,8.0,999.7,822.2,28
309.9,38.22,142.8,111.2,167.8,22.1,913.9,651.2,28
303.6,33.42,139.9,0.0,213.5,6.2,895.5,722.5,28
374.3,39.06,0.0,0.0,190.2,6.7,1013.2,730.4,28
310.0,45.3,142.8,0.0,167.9,10.0,914.3,804.0,28
304.8,30.12,0.0,99.6,196.0,9.8,959.4,705.2,28
297.8,53.52,137.2,106.9,201.3,6.0,878.4,655.3,28
321.3,57.22,164.2,0.0,190.5,4.6,870.0,774.0,28
366.0,65.91,187.0,0.0,191.3,6.6,824.3,756.9,28
279.8,52.83,128.9,100.4,172.4,9.5,825.1,804.9,28
298.1,42.64,0.0,107.0,186.4,6.1,879.0,815.2,28
317.9,40.06,0.0,126.5,209.7,5.7,860.5,736.6,28
287.3,43.8,120.5,93.9,187.6,9.2,904.4,695.9,28
325.6,61.24,166.4,0.0,174.0,8.9,881.6,790.0,28
355.9,40.87,0.0,141.6,193.3,11.0,801.4,778.4,28
322.5,52.43,148.6,0.0,185.8,8.5,951.0,709.5,28
313.8,38.46,0.0,112.6,169.9,10.1,925.3,782.9,28
321.4,37.27,0.0,127.9,182.5,11.5,870.1,779.7,28
288.4,42.14,121.0,0.0,177.4,7.0,907.9,829.5,28
298.2,31.88,0.0,107.0,209.7,11.1,879.6,744.2,28
276.4,44.28,116.0,90.3,179.6,8.9,870.1,768.3,28
322.2,31.18,0.0,115.6,196.0,10.4,817.9,813.4,28
