cement,compressive strength,blast furnace slag,fly ash,water,superplasticizer,coarse aggregate,fine aggregate,age
194.7,44.28,0,100.5,170.2,7.5,998,901.8,100
251.4,40.15,0,118.3,192.9,5.8,1043.6,754.3,100
446,57.03,24,79,162,11.6,967,712,28
446,44.42,24,79,162,11.6,967,712,28
446,51.02,24,79,162,11.6,967,712,28
446,53.39,24,79,162,10.3,967,712,28
446,35.36,24,79,162,11.6,967,712,3
446,25.02,24,79,162,11.6,967,712,3
446,23.35,24,79,162,11.6,967,712,3
446,52.01,24,79,162,11.6,967,712,7
446,38.02,24,79,162,11.6,967,712,7
446,39.3,24,79,162,11.6,967,712,7
446,61.07,24,79,162,11.6,967,712,56
446,56.14,24,79,162,11.6,967,712,56
446,55.25,24,79,162,11.6,967,712,56
446,54.77,24,79,162,10.3,967,712,56
387,50.24,20,94,157,14.3,938,845,28
387,46.68,20,94,157,13.9,938,845,28
387,46.68,20,94,157,11.6,938,845,28
387,22.75,20,94,157,14.3,938,845,3
387,25.51,20,94,157,13.9,938,845,3
387,34.77,20,94,157,11.6,938,845,3
387,36.84,20,94,157,14.3,938,845,7
387,45.9,20,94,157,13.9,938,845,7
387,41.67,20,94,157,11.6,938,845,7
387,56.34,20,94,157,14.3,938,845,56
387,47.97,20,94,157,13.9,938,845,56
387,61.46,20,94,157,11.6,938,845,56
355,44.03,19,97,145,13.1,967,871,28
355,55.45,19,97,145,12.3,967,871,28
491,55.55,26,123,210,3.9,882,699,28
491,57.92,26,123,201,3.9,822,699,28
491,25.61,26,123,210,3.9,882,699,3
491,33.49,26,123,210,3.9,882,699,7
491,59.59,26,123,210,3.9,882,699,56
491,29.55,26,123,201,3.9,822,699,3
491,37.92,26,123,201,3.9,822,699,7
491,61.86,26,123,201,3.9,822,699,56
424,62.05,22,132,178,8.5,822,750,28
424,32.01,22,132,178,8.5,882,750,3
424,72.1,22,132,168,8.9,822,750,28
424,39,22,132,178,8.5,822,750,7
424,65.7,22,132,178,8.5,822,750,56
424,32.11,22,132,168,8.9,822,750,3
424,40.29,22,132,168,8.9,822,750,7
424,74.36,22,132,168,8.9,822,750,56
202,21.97,11,141,206,1.7,942,801,28
202,9.85,11,141,206,1.7,942,801,3
202,15.07,11,141,206,1.7,942,801,7
202,23.25,11,141,206,1.7,942,801,56
284,43.73,15,141,179,5.5,842,801,28
284,13.4,15,141,179,5.5,842,801,3
284,24.13,15,141,179,5.5,842,801,7
284,44.52,15,141,179,5.5,842,801,56
359,62.94,19,141,154,10.9,942,801,28
359,59.49,19,141,154,10.9,942,801,28
359,25.12,19,141,154,10.9,942,801,3
359,23.64,19,141,154,10.9,942,801,3
359,35.75,19,141,154,10.9,942,801,7
359,38.61,19,141,154,10.9,942,801,7
359,68.75,19,141,154,10.9,942,801,56
359,66.78,19,141,154,10.9,942,801,56
436,23.85,0,0,218,0,838.4,719.7,28
289,32.07,0,0,192,0,913.2,895.3,90
289,11.65,0,0,192,0,913.2,895.3,3
393,19.2,0,0,192,0,940.6,785.6,3
393,48.85,0,0,192,0,940.6,785.6,90
393,39.6,0,0,192,0,940.6,785.6,28
480,43.94,0,0,192,0,936.2,712.2,28
480,34.57,0,0,192,0,936.2,712.2,7
480,54.32,0,0,192,0,936.2,712.2,90
480,24.4,0,0,192,0,936.2,712.2,3
333,15.62,0,0,192,0,931.2,842.6,3
255,21.86,0,0,192,0,889.8,945,90
255,10.22,0,0,192,0,889.8,945,7
289,14.6,0,0,192,0,913.2,895.3,7
255,18.75,0,0,192,0,889.8,945,28
333,31.97,0,0,192,0,931.2,842.6,28
333,23.4,0,0,192,0,931.2,842.6,7
289,25.57,0,0,192,0,913.2,895.3,28
333,41.68,0,0,192,0,931.2,842.6,90
393,27.74,0,0,192,0,940.6,785.6,7
255,8.2,0,0,192,0,889.8,945,3
158.8,9.62,238.2,0,185.7,0,1040.6,734.3,7
239.6,25.42,359.4,0,185.7,0,941.6,664.3,7
238.2,15.69,158.8,0,185.7,0,1040.6,734.3,7
181.9,27.94,272.8,0,185.7,0,1012.4,714.3,28
193.5,32.63,290.2,0,185.7,0,998.2,704.3,28
255.5,17.24,170.3,0,185.7,0,1026.6,724.3,7
272.8,19.77,181.9,0,185.7,0,1012.4,714.3,7
239.6,39.44,359.4,0,185.7,0,941.6,664.3,28
220.8,25.75,147.2,0,185.7,0,1055,744.3,28
397,33.08,0,0,185.7,0,1040.6,734.3,28
382.5,24.07,0,0,185.7,0,1047.8,739.3,7
210.7,21.82,316.1,0,185.7,0,977,689.3,7
158.8,21.07,238.2,0,185.7,0,1040.6,734.3,28
295.8,14.84,0,0,185.7,0,1091.4,769.3,7
255.5,32.05,170.3,0,185.7,0,1026.6,724.3,28
203.5,11.96,135.7,0,185.7,0,1076.2,759.3,7
397,25.45,0,0,185.7,0,1040.6,734.3,7
381.4,22.49,0,0,185.7,0,1104.6,784.3,28
295.8,25.22,0,0,185.7,0,1091.4,769.3,28
228,39.7,342.1,0,185.7,0,955.8,674.3,28
220.8,13.09,147.2,0,185.7,0,1055,744.3,7
316.1,38.7,210.7,0,185.7,0,977,689.3,28
135.7,7.51,203.5,0,185.7,0,1076.2,759.3,7
238.1,17.58,0,0,185.7,0,1118.8,789.3,28
339.2,21.18,0,0,185.7,0,1069.2,754.3,7
135.7,18.2,203.5,0,185.7,0,1076.2,759.3,28
193.5,17.2,290.2,0,185.7,0,998.2,704.3,7
203.5,22.63,135.7,0,185.7,0,1076.2,759.3,28
290.2,21.86,193.5,0,185.7,0,998.2,704.3,7
181.9,12.37,272.8,0,185.7,0,1012.4,714.3,7
170.3,25.73,155.5,0,185.7,0,1026.6,724.3,28
210.7,37.81,316.1,0,185.7,0,977,689.3,28
228,21.92,342.1,0,185.7,0,955.8,674.3,7
290.2,33.04,193.5,0,185.7,0,998.2,704.3,28
381.4,14.54,0,0,185.7,0,1104.6,784.3,7
238.2,26.91,158.8,0,185.7,0,1040.6,734.3,28
186.2,8,124.1,0,185.7,0,1083.4,764.3,7
339.2,31.9,0,0,185.7,0,1069.2,754.3,28
238.1,10.34,0,0,185.7,0,1118.8,789.3,7
252.5,19.77,0,0,185.7,0,1111.6,784.3,28
382.5,37.44,0,0,185.7,0,1047.8,739.3,28
252.5,11.48,0,0,185.7,0,1111.6,784.3,7
316.1,24.44,210.7,0,185.7,0,977,689.3,7
186.2,17.6,124.1,0,185.7,0,1083.4,764.3,28
170.3,10.73,155.5,0,185.7,0,1026.6,724.3,7
272.8,31.38,181.9,0,185.7,0,1012.4,714.3,28
339,13.22,0,0,197,0,968,781,3
339,20.97,0,0,197,0,968,781,7
339,27.04,0,0,197,0,968,781,14
339,32.04,0,0,197,0,968,781,28
339,35.17,0,0,197,0,968,781,90
339,36.45,0,0,197,0,968,781,180
339,38.89,0,0,197,0,968,781,365
236,6.47,0,0,194,0,968,885,3
236,12.84,0,0,194,0,968,885,14
236,18.42,0,0,194,0,968,885,28
236,21.95,0,0,194,0,968,885,90
236,24.1,0,0,193,0,968,885,180
236,25.08,0,0,193,0,968,885,365
277,21.26,0,0,191,0,968,856,14
277,25.97,0,0,191,0,968,856,28
277,11.36,0,0,191,0,968,856,3
277,31.25,0,0,191,0,968,856,90
277,32.33,0,0,191,0,968,856,180
277,33.7,0,0,191,0,968,856,360
254,9.31,0,0,198,0,968,863,3
254,26.94,0,0,198,0,968,863,90
254,27.63,0,0,198,0,968,863,180
254,29.79,0,0,198,0,968,863,365
307,34.49,0,0,193,0,968,812,180
307,36.15,0,0,193,0,968,812,365
307,12.54,0,0,193,0,968,812,3
307,27.53,0,0,193,0,968,812,28
307,32.92,0,0,193,0,968,812,90
236,9.99,0,0,193,0,968,885,7
200,7.84,0,0,180,0,1125,845,7
200,12.25,0,0,180,0,1125,845,28
225,11.17,0,0,181,0,1113,833,7
225,17.34,0,0,181,0,1113,833,28
325,17.54,0,0,184,0,1063,783,7
325,30.57,0,0,184,0,1063,783,28
275,14.2,0,0,183,0,1088,808,7
275,24.5,0,0,183,0,1088,808,28
300,15.58,0,0,184,0,1075,795,7
300,26.85,0,0,184,0,1075,795,28
375,26.06,0,0,186,0,1038,758,7
375,38.21,0,0,186,0,1038,758,28
400,43.7,0,0,187,0,1025,745,28
400,30.14,0,0,187,0,1025,745,7
250,12.73,0,0,182,0,1100,820,7
250,20.87,0,0,182,0,1100,820,28
350,20.28,0,0,186,0,1050,770,7
350,34.29,0,0,186,0,1050,770,28
203.5,19.54,305.3,0,203.5,0,963.4,630,7
250.2,47.71,166.8,0,203.5,0,977.6,694.1,90
157,43.38,236,0,192,0,935.4,781.2,90
141.3,29.89,212,0,203.5,0,971.8,748.5,28
166.8,6.9,250.2,0,203.5,0,975.6,692.6,3
122.6,33.19,183.9,0,203.5,0,958.2,800.1,90
183.9,4.9,122.6,0,203.5,0,959.2,800,3
102,4.57,153,0,192,0,887,942,3
102,25.46,153,0,192,0,887,942,90
122.6,24.29,183.9,0,203.5,0,958.2,800.1,28
166.8,33.95,250.2,0,203.5,0,975.6,692.6,28
200,11.41,133,0,192,0,965.4,806.2,3
108.3,20.59,162.4,0,203.5,0,938.2,849,28
305.3,25.89,203.5,0,203.5,0,965.4,631,7
108.3,29.23,162.4,0,203.5,0,938.2,849,90
116,31.02,173,0,192,0,909.8,891.9,90
141.3,10.39,212,0,203.5,0,971.8,748.5,7
157,33.66,236,0,192,0,935.4,781.2,28
133,27.87,200,0,192,0,927.4,839.2,28
250.2,19.35,166.8,0,203.5,0,977.6,694.1,7
173,11.39,116,0,192,0,946.8,856.8,7
192,12.79,288,0,192,0,929.8,716.1,3
192,39.32,288,0,192,0,929.8,716.1,28
153,4.78,102,0,192,0,888,943.1,3
288,16.11,192,0,192,0,932,717.8,3
305.3,43.38,203.5,0,203.5,0,965.4,631,28
236,20.42,157,0,192,0,972.6,749.1,7
173,6.94,116,0,192,0,946.8,856.8,3
212,15.03,141.3,0,203.5,0,973.4,750,7
236,13.57,157,0,192,0,972.6,749.1,3
183.9,32.53,122.6,0,203.5,0,959.2,800,90
166.8,15.75,250.2,0,203.5,0,975.6,692.6,7
102,7.68,153,0,192,0,887,942,7
288,38.8,192,0,192,0,932,717.8,28
212,33,141.3,0,203.5,0,973.4,750,28
102,17.28,153,0,192,0,887,942,28
173,24.28,116,0,192,0,946.8,856.8,28
183.9,24.05,122.6,0,203.5,0,959.2,800,28
133,36.59,200,0,192,0,927.4,839.2,90
192,50.73,288,0,192,0,929.8,716.1,90
133,13.66,200,0,192,0,927.4,839.2,7
305.3,14.14,203.5,0,203.5,0,965.4,631,3
236,47.78,157,0,192,0,972.6,749.1,90
108.3,2.33,162.4,0,203.5,0,938.2,849,3
157,16.89,236,0,192,0,935.4,781.2,7
288,23.52,192,0,192,0,932,717.8,7
212,6.81,141.3,0,203.5,0,973.4,750,3
212,39.7,141.3,0,203.5,0,973.4,750,90
153,17.96,102,0,192,0,888,943.1,28
236,32.88,157,0,192,0,972.6,749.1,28
116,22.35,173,0,192,0,909.8,891.9,28
183.9,10.79,122.6,0,203.5,0,959.2,800,7
108.3,7.72,162.4,0,203.5,0,938.2,849,7
203.5,41.68,305.3,0,203.5,0,963.4,630,28
203.5,9.56,305.3,0,203.5,0,963.4,630,3
133,6.88,200,0,192,0,927.4,839.2,3
288,50.53,192,0,192,0,932,717.8,90
200,17.17,133,0,192,0,965.4,806.2,7
200,30.44,133,0,192,0,965.4,806.2,28
250.2,9.73,166.8,0,203.5,0,977.6,694.1,3
122.6,3.32,183.9,0,203.5,0,958.2,800.1,3
153,26.32,102,0,192,0,888,943.1,90
200,43.25,133,0,192,0,965.4,806.2,90
116,6.28,173,0,192,0,909.8,891.9,3
173,32.1,116,0,192,0,946.8,856.8,90
250.2,36.96,166.8,0,203.5,0,977.6,694.1,28
305.3,54.6,203.5,0,203.5,0,965.4,631,90
192,21.48,288,0,192,0,929.8,716.1,7
157,9.69,236,0,192,0,935.4,781.2,3
153,8.37,102,0,192,0,888,943.1,7
141.3,39.66,212,0,203.5,0,971.8,748.5,90
116,10.09,173,0,192,0,909.8,891.9,7
141.3,4.83,212,0,203.5,0,971.8,748.5,3
122.6,10.35,183.9,0,203.5,0,958.2,800.1,7
166.8,43.57,250.2,0,203.5,0,975.6,692.6,90
203.5,51.86,305.3,0,203.5,0,963.4,630,90
310,11.85,0,0,192,0,1012,830,3
310,17.24,0,0,192,0,1012,830,7
310,27.83,0,0,192,0,1012,830,28
310,35.76,0,0,192,0,1012,830,90
310,38.7,0,0,192,0,1012,830,120
331,14.31,0,0,192,0,1025,821,3
331,17.44,0,0,192,0,1025,821,7
331,31.74,0,0,192,0,1025,821,28
331,37.91,0,0,192,0,1025,821,90
331,39.38,0,0,192,0,1025,821,120
349,15.87,0,0,192,0,1056,809,3
349,9.01,0,0,192,0,1056,809,7
349,33.61,0,0,192,0,1056,809,28
349,40.66,0,0,192,0,1056,809,90
349,40.86,0,0,192,0,1056,809,120
238,12.05,0,0,186,0,1119,789,7
238,17.54,0,0,186,0,1119,789,28
296,18.91,0,0,186,0,1090,769,7
296,25.18,0,0,186,0,1090,769,28
297,30.96,0,0,186,0,1040,734,7
480,43.89,0,0,192,0,936,721,28
480,54.28,0,0,192,0,936,721,90
397,36.94,0,0,186,0,1040,734,28
281,14.5,0,0,186,0,1104,774,7
281,22.44,0,0,185,0,1104,774,28
500,12.64,0,0,200,0,1125,613,1
500,26.06,0,0,200,0,1125,613,3
500,33.21,0,0,200,0,1125,613,7
500,36.94,0,0,200,0,1125,613,14
500,44.09,0,0,200,0,1125,613,28
540,52.61,0,0,173,0,1125,613,7
540,59.76,0,0,173,0,1125,613,14
540,67.31,0,0,173,0,1125,613,28
540,69.66,0,0,173,0,1125,613,90
540,71.62,0,0,173,0,1125,613,180
540,74.17,0,0,173,0,1125,613,270
350,18.13,0,0,203,0,974,775,7
350,22.53,0,0,203,0,974,775,14
350,27.34,0,0,203,0,974,775,28
350,29.98,0,0,203,0,974,775,56
350,31.35,0,0,203,0,974,775,90
350,32.72,0,0,203,0,974,775,180
385,6.27,0,0,186,0,966,763,1
385,14.7,0,0,186,0,966,763,3
385,23.22,0,0,186,0,966,763,7
385,27.92,0,0,186,0,966,763,14
385,31.35,0,0,186,0,966,763,28
331,39,0,0,192,0,978,825,180
331,41.24,0,0,192,0,978,825,360
349,14.99,0,0,192,0,1047,806,3
331,13.52,0,0,192,0,978,825,3
382,24,0,0,186,0,1047,739,7
382,37.42,0,0,186,0,1047,739,28
382,11.47,0,0,186,0,1111,784,7
281,22.44,0,0,186,0,1104,774,28
339,21.16,0,0,185,0,1069,754,7
339,31.84,0,0,185,0,1069,754,28
295,14.8,0,0,185,0,1069,769,7
295,25.18,0,0,185,0,1069,769,28
238,17.54,0,0,185,0,1118,789,28
296,14.2,0,0,192,0,1085,765,7
296,21.65,0,0,192,0,1085,765,28
296,29.39,0,0,192,0,1085,765,90
331,13.52,0,0,192,0,879,825,3
331,16.26,0,0,192,0,978,825,7
331,31.45,0,0,192,0,978,825,28
331,37.23,0,0,192,0,978,825,90
349,18.13,0,0,192,0,1047,806,7
349,32.72,0,0,192,0,1047,806,28
349,39.49,0,0,192,0,1047,806,90
349,41.05,0,0,192,0,1047,806,180
349,42.13,0,0,192,0,1047,806,360
302,18.13,0,0,203,0,974,817,14
302,26.74,0,0,203,0,974,817,180
525,61.92,0,0,189,0,1125,613,180
500,47.22,0,0,200,0,1125,613,90
500,51.04,0,0,200,0,1125,613,180
500,55.16,0,0,200,0,1125,613,270
540,41.64,0,0,173,0,1125,613,3
252,13.71,0,0,185,0,1111,784,7
252,19.69,0,0,185,0,1111,784,28
339,31.65,0,0,185,0,1060,754,28
393,19.11,0,0,192,0,940,758,3
393,39.58,0,0,192,0,940,758,28
393,48.79,0,0,192,0,940,758,90
382,24,0,0,185,0,1047,739,7
382,37.42,0,0,185,0,1047,739,28
252,11.47,0,0,186,0,1111,784,7
252,19.69,0,0,185,0,1111,784,28
310,14.99,0,0,192,0,970,850,7
310,27.92,0,0,192,0,970,850,28
310,34.68,0,0,192,0,970,850,90
310,37.33,0,0,192,0,970,850,180
310,38.11,0,0,192,0,970,850,360
525,33.8,0,0,189,0,1125,613,3
525,42.42,0,0,189,0,1125,613,7
525,48.4,0,0,189,0,1125,613,14
525,55.94,0,0,189,0,1125,613,28
525,58.78,0,0,189,0,1125,613,90
525,67.11,0,0,189,0,1125,613,270
322,20.77,0,0,203,0,974,800,14
322,25.18,0,0,203,0,974,800,28
322,29.59,0,0,203,0,974,800,180
302,21.75,0,0,203,0,974,817,28
397,39.09,0,0,185,0,1040,734,28
480,24.39,0,0,192,0,936,721,3
522,50.51,0,0,146,0,896,896,7
522,74.99,0,0,146,0,896,896,28
273,37.17,105,82,210,9,904,680,28
162,33.76,190,148,179,19,838,741,28
154,16.5,144,112,220,10,923,658,28
147,19.99,115,89,202,9,860,829,28
152,36.35,178,139,168,18,944,695,28
310,33.69,143,111,168,22,914,651,28
144,15.42,0,175,158,18,943,844,28
304,33.42,140,0,214,6,895,722,28
374,39.05,0,0,190,7,1013,730,28
159,27.68,149,116,175,15,953,720,28
153,26.86,239,0,200,6,1002,684,28
310,45.3,143,0,168,10,914,804,28
305,30.12,0,100,196,10,959,705,28
151,15.57,0,184,167,12,991,772,28
142,44.61,167,130,174,11,883,785,28
298,53.52,137,107,201,6,878,655,28
321,57.21,164,0,190,5,870,774,28
366,65.91,187,0,191,7,824,757,28
280,52.82,129,100,172,9,825,805,28
252,33.4,97,76,194,8,835,821,28
165,18.03,0,150,182,12,1023,729,28
156,37.36,243,0,180,11,1022,698,28
160,32.84,188,146,203,11,829,710,28
298,42.64,0,107,186,6,879,815,28
318,40.06,0,126,210,6,861,737,28
287,41.94,121,94,188,9,904,696,28
326,61.23,166,0,174,9,882,790,28
356,40.87,0,142,193,11,801,778,28
132,33.3,207,161,179,5,867,736,28
322,52.42,149,0,186,8,951,709,28
164,15.09,0,200,181,13,849,846,28
314,38.46,0,113,170,10,925,783,28
321,37.26,0,128,182,11,870,780,28
140,35.23,164,128,237,6,869,656,28
288,42.13,121,0,177,7,908,829,28
298,31.87,0,107,210,11,880,744,28
265,41.54,111,86,195,6,833,790,28
160,39.45,250,0,168,12,1049,688,28
166,37.91,260,0,183,13,859,827,28
276,44.28,116,90,180,9,870,768,28
322,31.18,0,116,196,10,818,813,28
149,23.69,139,109,193,6,892,780,28
159,32.76,187,0,176,11,990,789,28
261,32.4,100,78,201,9,864,761,28
237,28.63,92,71,247,6,853,695,28
313,36.8,0,113,178,8,1002,689,28
155,18.28,183,0,193,9,1047,697,28
146,33.06,230,0,202,3,827,872,28
296,31.42,0,107,221,11,819,778,28
133,31.03,210,0,196,3,949,795,28
313,44.39,145,0,178,8,867,824,28
152,12.18,0,112,184,8,992,816,28
153,25.56,145,113,178,8,1002,689,28
140,36.44,133,103,200,7,916,753,28
149,32.96,236,0,176,13,847,893,28
300,23.84,0,120,212,10,878,728,28
153,26.23,145,113,178,8,867,824,28
148,17.95,0,137,158,16,1002,830,28
326,40.68,0,138,199,11,801,792,28
153,19.01,145,0,178,8,1000,822,28
262,33.72,111,86,195,5,895,733,28
158,8.54,0,195,220,11,898,713,28
151,13.46,0,185,167,16,1074,678,28
273,32.24,0,90,199,11,931,762,28
149,23.52,118,92,183,7,953,780,28
143,29.72,169,143,191,8,967,643,28
260,49.77,101,78,171,10,936,763,28
313,52.44,161,0,178,10,917,759,28
284,40.93,120,0,168,7,970,794,28
336,44.86,0,0,182,3,986,817,28
145,13.2,0,134,181,11,979,812,28
150,37.43,237,0,174,12,1069,675,28
144,29.87,170,133,192,8,814,805,28
331,56.61,170,0,195,8,811,802,28
155,12.46,0,143,193,9,1047,697,28
155,23.79,183,0,193,9,877,868,28
135,13.29,0,166,180,10,961,805,28
266,39.42,112,87,178,10,910,745,28
314,46.23,145,113,179,8,869,690,28
313,44.52,145,0,127,8,1000,822,28
146,23.74,173,0,182,3,986,817,28
144,26.14,136,106,178,7,941,774,28
148,15.52,0,182,181,15,839,884,28
277,43.57,117,91,191,7,946,666,28
298,35.86,0,107,164,13,953,784,28
313,41.05,145,0,178,8,1002,689,28
155,28.99,184,143,194,9,880,699,28
289,46.24,134,0,195,6,924,760,28
148,26.92,175,0,171,2,1000,828,28
145,10.54,0,179,202,8,824,869,28
313,25.1,0,0,178,8,1000,822,28
136,29.07,162,126,172,10,923,764,28
155,9.74,0,143,193,9,877,868,28
255,33.8,99,77,189,6,919,749,28
162,39.84,207,172,216,10,822,638,28
136,26.97,196,98,199,6,847,783,28
164,27.23,163,128,197,8,961,641,28
162,30.65,214,164,202,10,820,680,28
157,33.05,214,152,200,9,819,704,28
149,24.58,153,194,192,8,935,623,28
135,21.91,105,193,196,6,965,643,28
159,30.88,209,161,201,7,848,669,28
144,15.34,15,195,176,6,1021,709,28
154,24.34,174,185,228,7,845,612,28
167,23.89,187,195,185,7,898,636,28
184,22.93,86,190,213,6,923,623,28
156,29.41,178,187,221,7,854,614,28
236.9,28.63,91.7,71.5,246.9,6,852.9,695.4,28
313.3,36.8,0,113,178.5,8,1001.9,688.7,28
154.8,18.29,183.4,0,193.3,9.1,1047.4,696.7,28
145.9,32.72,230.5,0,202.5,3.4,827,871.8,28
296,31.42,0,106.7,221.4,10.5,819.2,778.4,28
133.1,28.94,210.2,0,195.7,3.1,949.4,795.3,28
313.3,40.93,145,0,178.5,8,867.2,824,28
151.6,12.18,0,111.9,184.4,7.9,992,815.9,28
153.1,25.56,145,113,178.5,8,1001.9,688.7,28
139.9,36.44,132.6,103.3,200.3,7.4,916,753.4,28
149.5,32.96,236,0,175.8,12.6,846.8,892.7,28
299.8,23.84,0,119.8,211.5,9.9,878.2,727.6,28
153.1,26.23,145,113,178.5,8,867.2,824,28
148.1,17.96,0,136.6,158.1,16.1,1001.8,830.1,28
326.5,38.63,0,137.9,199,10.8,801.1,792.5,28
152.7,19.01,144.7,0,178.1,8,999.7,822.2,28
261.9,33.72,110.5,86.1,195.4,5,895.2,732.6,28
158.4,8.54,0,194.9,219.7,11,897.7,712.9,28
150.7,13.46,0,185.3,166.7,15.6,1074.5,678,28
272.6,32.25,0,89.6,198.7,10.6,931.3,762.2,28
149,23.52,117.6,91.7,182.9,7.1,953.4,780.3,28
143,29.73,169.4,142.7,190.7,8.4,967.4,643.5,28
259.9,49.77,100.6,78.4,170.6,10.4,935.7,762.9,28
312.9,52.45,160.5,0,177.6,9.6,916.6,759.5,28
284,40.93,119.7,0,168.3,7.2,970.4,794.2,28
336.5,44.87,0,0,181.9,3.4,985.8,816.8,28
144.8,13.2,0,133.6,180.8,11.1,979.5,811.5,28
150,37.43,236.8,0,173.8,11.9,1069.3,674.8,28
143.7,29.87,170.2,132.6,191.6,8.5,814.1,805.3,28
330.5,56.62,169.6,0,194.9,8.1,811,802.3,28
154.8,12.46,0,142.8,193.3,9.1,1047.4,696.7,28
154.8,23.79,183.4,0,193.3,9.1,877.2,867.7,28
134.7,13.29,0,165.7,180.2,10,961,804.9,28
266.2,39.42,112.3,87.5,177.9,10.4,909.7,744.5,28
314,46.23,145.3,113.2,178.9,8,869.1,690.2,28
312.7,44.52,144.7,0,127.3,8,999.7,822.2,28
145.7,23.74,172.6,0,181.9,3.4,985.8,816.8,28
143.8,26.15,136.3,106.2,178.1,7.5,941.5,774.3,28
148.1,15.53,0,182.1,181.4,15,838.9,884.3,28
277,43.58,116.8,91,190.6,7,946.5,665.6,28
298.1,35.87,0,107.5,163.6,12.8,953.2,784,28
313.3,41.05,145,0,178.5,8,1001.9,688.7,28
155.2,28.99,183.9,143.2,193.8,9.2,879.6,698.5,28
289,46.25,133.7,0,194.9,5.5,924.1,760.1,28
147.8,26.92,175.1,0,171.2,2.2,1000,828.5,28
145.4,10.54,0,178.9,201.7,7.8,824,868.7,28
312.7,25.1,0,0,178.1,8,999.7,822.2,28
136.4,29.07,161.6,125.8,171.6,10.4,922.6,764.4,28
154.8,9.74,0,142.8,193.3,9.1,877.2,867.7,28
255.3,33.8,98.8,77,188.6,6.5,919,749.3,28
272.8,37.17,105.1,81.8,209.7,9,904,679.7,28
162,33.76,190.1,148.1,178.8,18.8,838.1,741.4,28
153.6,16.5,144.2,112.3,220.1,10.1,923.2,657.9,28
146.5,19.99,114.6,89.3,201.9,8.8,860,829.5,28
151.8,36.35,178.1,138.7,167.5,18.3,944,694.6,28
309.9,38.22,142.8,111.2,167.8,22.1,913.9,651.2,28
143.6,15.42,0,174.9,158.4,17.9,942.7,844.5,28
303.6,33.42,139.9,0,213.5,6.2,895.5,722.5,28
374.3,39.06,0,0,190.2,6.7,1013.2,730.4,28
158.6,27.68,148.9,116,175.1,15,953.3,719.7,28
152.6,26.86,238.7,0,200,6.3,1001.8,683.9,28
310,45.3,142.8,0,167.9,10,914.3,804,28
304.8,30.12,0,99.6,196,9.8,959.4,705.2,28
150.9,15.57,0,183.9,166.6,11.6,991.2,772.2,28
141.9,44.61,166.6,129.7,173.5,10.9,882.6,785.3,28
297.8,53.52,137.2,106.9,201.3,6,878.4,655.3,28
321.3,57.22,164.2,0,190.5,4.6,870,774,28
366,65.91,187,0,191.3,6.6,824.3,756.9,28
279.8,52.83,128.9,100.4,172.4,9.5,825.1,804.9,28
252.1,33.4,97.1,75.6,193.8,8.3,835.5,821.4,28
164.6,18.03,0,150.4,181.6,11.7,1023.3,728.9,28
155.6,37.36,243.5,0,180.3,10.7,1022,697.7,28
160.2,35.31,188,146.4,203.2,11.3,828.7,709.7,28
298.1,42.64,0,107,186.4,6.1,879,815.2,28
317.9,40.06,0,126.5,209.7,5.7,860.5,736.6,28
287.3,43.8,120.5,93.9,187.6,9.2,904.4,695.9,28
325.6,61.24,166.4,0,174,8.9,881.6,790,28
355.9,40.87,0,141.6,193.3,11,801.4,778.4,28
132,33.31,206.5,160.9,178.9,5.5,866.9,735.6,28
322.5,52.43,148.6,0,185.8,8.5,951,709.5,28
164.2,15.09,0,200.1,181.2,12.6,849.3,846,28
313.8,38.46,0,112.6,169.9,10.1,925.3,782.9,28
321.4,37.27,0,127.9,182.5,11.5,870.1,779.7,28
139.7,35.23,163.9,127.7,236.7,5.8,868.6,655.6,28
288.4,42.14,121,0,177.4,7,907.9,829.5,28
298.2,31.88,0,107,209.7,11.1,879.6,744.2,28
264.5,41.54,111,86.5,195.5,5.9,832.6,790.4,28
159.8,39.46,250,0,168.4,12.2,1049.3,688.2,28
166,37.92,259.7,0,183.2,12.7,858.8,826.8,28
276.4,44.28,116,90.3,179.6,8.9,870.1,768.3,28
322.2,31.18,0,115.6,196,10.4,817.9,813.4,28
148.5,23.7,139.4,108.6,192.7,6.1,892.4,780,28
159.1,32.77,186.7,0,175.6,11.3,989.6,788.9,28
260.9,32.4,100.5,78.3,200.6,8.6,864.5,761.5,28
